Frequency (Monobit) Test,Block Frequency Test,Run Test,Longest Run of Ones in a Block Test,Binary Matrix Rank Test,Discrete Fourier Transform (Spectral) Test,Non-Overlapping Template Matching Test,Overlapping Template Matching Test,Universal Statistical Test,Linear Complexity Test,Serial Test,Approximate Entropy Test,Cumulative Sums (Forward) Test,Cumulative Sums (Backward) Test,Random Excursions Test,Random Excursions Variant Test,Class Identifier,Image Name
0.9346467134571772,0.9600378847347482,0.4508451811774887,0.2057304424804739,0.4343441025124583,0.7204267236121527,0.9984016601031216,0.3963338810820352,0.5599257871866501,0.9040268468640488,0.9811405829356686,0.99031974900973,0.9976299394777716,0.9855121743270012,0.5374443678706322,0.5233593577052227,1,random_data_class_1_232_20240920_081952
0.9171693485712876,0.976029289300081,0.4353845038261306,0.1844892377860507,0.3296170966955287,0.9123145619988896,0.9984016601031216,0.3108663257897124,0.7702045843541003,0.7967151760654216,0.9590431870906948,0.9795036386132904,0.998831696772578,0.9857578144369556,0.9627275722437888,0.8930166055623522,1,random_data_class_1_484_20240921_160505
0.9441936596389576,0.0134296935897419,0.963306344231584,0.7131785822770847,0.9767582688991928,0.9560908415056129,0.4525870740687163,0.875528702489827,0.3487484470829222,0.9264358726584356,0.7024240736977144,0.95879614344939,0.9820604451004584,0.9954432885363405,0.4766507025305112,0.0081911079281706,1,random_data_class_1_5_20240906_095705
0.9521556346917864,0.1825270942153343,0.8508738285811954,0.8696869472941697,0.8846606885743201,0.0122375313260418,0.4559825105061723,0.9441906136330804,0.6322724278249876,0.1660601639012395,0.9977408380654031,0.9612157840824284,0.9605031806109304,0.9826231231519302,0.9936329427854104,0.4671066618833247,1,random_data_class_1_476_20240922_122844
0.9936169915990728,0.4187370135635179,0.1998426686488704,0.6895927238973094,0.8846606885743201,0.4855375919873811,0.9906147130766656,0.7498112444822496,0.7806631378596052,0.9755951427466408,0.0739635319980959,0.9761953431024956,0.9586375368786229,0.9623200618471224,0.6370462931207587,0.9531333843926362,1,random_data_class_1_498_20240921_190110
0.950562832002977,0.1301552927021021,0.9633071859452784,0.7131785822770847,0.1162807553363248,0.9853570403006636,0.4355006846151593,0.9032032679769548,0.8370711312171024,0.0748943094885535,0.7112561906450543,0.9619267537623724,0.9820604451004584,0.9945022153525668,0.5272177134252407,0.0074286960152811,1,random_data_class_1_30_20240918_203258
0.9649044038689004,0.0128764719237943,0.9824464111739364,0.7131785822770847,0.8906877350564767,0.8977748136027299,0.4401823150158326,0.875528702489827,0.3454860257090664,0.8821505855938351,0.7050865123078113,0.9564740373123246,0.9867125800428976,0.9945022153525668,0.9844487986324708,0.6508314261058186,1,random_data_class_1_77_20240920_050201
0.9984042319422396,0.1741955819576079,0.801041060708664,0.7772087075816745,0.9561853957588816,0.007171959358849,0.4785844588003434,0.9366753625664758,0.7058615877102186,0.3038380532080816,0.998306343356857,0.9636721669991888,0.9831741897479844,0.9826231231519302,0.1718193106237013,0.0107971893008635,1,random_data_class_1_717_20240924_043654
0.9968084702675368,0.4073723479333211,0.9617162298564988,0.7926327052295273,0.2490311041947038,0.4300008930176902,0.4225399536179046,0.4775883364331735,0.5257012705560686,0.9934809209088976,0.950217647031578,0.0419893043498713,0.98784433413248,0.9869443774803996,0.1324270717132781,0.5689891180939934,1,random_data_class_1_59_20240904_195029
0.9936169915990728,0.3957043885723106,0.2055131051384811,0.6895927238973094,0.9157983110463056,0.508793618422349,0.9842270143120188,0.7254146012376328,0.8204325585450954,0.9674693522353852,0.0779581151588512,0.9735023454173252,0.9586375368786229,0.9623200618471224,0.9480774524406226,0.7337196048590127,1,random_data_class_1_268_20240920_123426
0.9824479555386768,0.3856571040584376,0.1795961523791454,0.8074200210680659,0.7798490365811925,0.7550364209172629,0.959971929382252,0.6768090466189451,0.8188651560600014,0.9912228327974352,0.0492069630330958,0.962144336899296,0.9517271263398884,0.9623200618471224,0.680816707382214,0.3269806284999967,1,random_data_class_1_1247_20240928_003612
0.9537486285283232,0.9890777614401072,0.5754771418591902,0.9616722395324222,0.2492695516699038,0.3783414092173693,0.4930614854675236,0.9788050170620264,0.7049172217291311,0.865482316801059,0.3217353751551525,0.871553657954571,0.9743824980175212,0.9485864863480992,0.2571244553868761,0.3513409171260202,1,random_data_class_1_67_20240920_034427
0.9457856342859544,0.1286446222547247,0.998407921345674,0.5533392711765968,0.2065295662032486,0.9780371016486112,0.4355006846151593,0.8929185773427424,0.7924857796918924,0.0781223861988398,0.7109052646379591,0.9554792444160052,0.9803021178231576,0.9945022153525668,0.0609966867795438,0.5051381924630055,1,random_data_class_1_148_20240905_055111
0.941010385262194,0.9569167174699852,0.3975496868594801,0.1625755631985381,0.2843102981886608,0.5882173449740006,0.9961191275140464,0.4885439032953452,0.5640530682288458,0.6898868013847212,0.9519190275367172,0.9848077139641204,0.9970436409155689,0.9855121743270012,0.3143757738322396,0.4858143176285067,1,random_data_class_1_679_20240923_205710
0.9553418071628016,0.9591302614927384,0.4580854341448395,0.1625755631985381,0.3932698397279535,0.4628692987552162,0.9980441473057384,0.415771434060533,0.5572441811971713,0.7718136381159759,0.9511396290507816,0.9844422489829174,0.9953326301716592,0.9855121743270012,0.5419680577179508,0.7392670515824178,1,random_data_class_1_464_20240922_110051
0.9521556346917864,0.1290601269919116,0.9760641819936992,0.7131785822770847,0.0888770931913111,0.8543801521964186,0.4355006846151594,0.9032032679769548,0.8119374025833753,0.0604706053703869,0.7014451314578056,0.9590079242346982,0.9826231231519302,0.9945022153525668,0.9519860966301936,0.8956059216081258,1,random_data_class_1_1_20240812_111532
0.971282358955502,0.9715686640355454,0.3810293286113109,0.0876924634108782,0.4130843387761809,0.7480724512563635,0.9869030177957784,0.3147535943110009,0.5767907943978382,0.8539496884559991,0.9358053631432272,0.9839363365868526,0.9928376480887438,0.9857578144369556,0.6811840246870943,0.4153770749985797,1,random_data_class_1_1156_20240927_092414
0.9235205725636842,0.9773520862085744,0.4330346983982108,0.2057304424804739,0.6181233882527915,0.6073280296869387,0.9950519835616908,0.2745551298288343,0.7751911701171343,0.8837524162097435,0.9671312761603712,0.9895363857462172,0.9984862980744428,0.9857578144369556,0.4349618869804018,0.8736619424998611,1,random_data_class_1_114_20240905_013013
0.960122388323255,0.9897243474169236,0.5754777315154116,0.9616722395324222,0.3875285997777588,0.2829725690263504,0.5087393658055851,0.9921554691209414,0.7127263872325518,0.9377164776401274,0.3273392162049732,0.8540770860922203,0.971435928080818,0.9485864863480992,0.4404728655246225,0.5840929301300815,1,random_data_class_1_150_20240920_151847
0.9235205725636842,0.9787957946734112,0.4306913109420834,0.2057304424804739,0.3270147878845612,0.6073280296869387,0.9950519835616908,0.2512035278541625,0.7704275070138719,0.7829811110307684,0.9645481698398662,0.9890948740957842,0.9984862980744428,0.9857578144369556,0.5964831111982247,0.7993775137722581,1,random_data_class_1_107_20240920_085201
0.988829981037238,0.5261897274720122,0.033503243179996,0.2550312932907893,0.7981718399944159,0.3492648498603944,0.8935270389443641,0.0191808191432094,0.3402217927092535,0.150950353781058,0.9905236478667896,0.9907535531829674,0.969889090914192,0.9750885969351524,0.659368403954907,0.9969748511559996,1,random_data_class_1_386_20240921_035150
0.9346467134571772,0.9763587775998082,0.4353869142807125,0.2057304424804739,0.5418469110552728,0.5326204949302686,0.9961191275140464,0.2745551298288343,0.8040717954924885,0.8002751570365045,0.9662104624289808,0.9890330725897524,0.9976964807883368,0.9857578144369556,0.0254136225984602,0.3812009278260698,1,random_data_class_1_50_20240918_225004
0.971282358955502,0.3844185181944553,0.1875040811839897,0.8074200210680659,0.9392678181125548,0.6931417581917918,0.9678357425683974,0.6607875766028007,0.8330389093216894,0.9926833262110136,0.0760861119693567,0.9724700876076396,0.9442348646526276,0.9623200618471224,0.7486480048513707,0.9839060710993498,1,random_data_class_1_956_20240926_022302
0.9680931262943384,0.971997708144634,0.3788584420265303,0.0876924634108782,0.3526836140431246,0.6931417581917918,0.9791659726490416,0.3078340363197026,0.5781574934832907,0.8422041310471386,0.9280473666990636,0.9815602964641218,0.9934277464383896,0.9857578144369556,0.3711485033086462,0.9182192051518252,1,random_data_class_1_1204_20240927_163945
0.9872343916954324,0.9896330547054816,0.5673218011204448,0.9616722395324222,0.2176491390327514,0.6397787993134862,0.5087393658055851,0.9884261030430708,0.7670012463609053,0.7998119711890846,0.2984077636749855,0.8692264633488648,0.956723338406495,0.9485864863480992,0.0400500054684809,0.6104577164157381,1,random_data_class_1_246_20240921_051048
0.9904256150561558,0.4081469437865836,0.9601222735656316,0.7926327052295273,0.1373915230808517,0.659590791427404,0.4225399536179046,0.4106405841555612,0.5794402608954512,0.9971265466347736,0.9512963086451268,0.0476554616119191,0.98827813980098,0.9869443774803996,0.3613601521457283,0.6704994227932963,1,random_data_class_1_376_20240921_023034
0.9441936596389576,0.9752554014773642,0.4213941428556801,0.2057304424804739,0.5992291048011485,0.4408036326352413,0.9975683633355432,0.2290959914421319,0.790711132115155,0.7088364619906018,0.9682900323618512,0.9854415752210608,0.9967977535168956,0.9857578144369556,0.7717390531311517,0.1063604702578727,1,random_data_class_1_171_20240919_235056
0.9936169915990728,0.3878514045267833,0.1783025371944352,0.8074200210680659,0.9036946669209724,0.7690237298394799,0.9678357425683974,0.6768090466189451,0.8166143387018533,0.991781482776659,0.0472738979108885,0.961931327168828,0.9586375368786229,0.9623200618471224,0.6853056361383728,0.8565016617071501,1,random_data_class_1_1218_20240927_185606
0.9124093749153664,0.9502457346849068,0.4225459533528533,0.2358735402750015,0.263581189110203,0.4684804234574284,0.9919199013239296,0.4740507565564757,0.5065412758454384,0.8812309071914649,0.967017314690856,0.9827954962832688,0.9990138898905214,0.9855121743270012,0.646791633897928,0.5020676190530919,1,random_data_class_1_1130_20240927_034336
0.929876676143604,0.9542177888433856,0.404276616396591,0.2358735402750015,0.4343441025124583,0.5386642428989199,0.9936769017858412,0.4232944248100402,0.5197613713694105,0.9137366855033444,0.9649898648695104,0.9832636525929808,0.9980080659445234,0.9855121743270012,0.9940397810741124,0.3991038983891296,1,random_data_class_1_960_20240926_025956
0.9808526087079388,0.4123167589576565,0.2186973202813864,0.6895927238973094,0.8767140901610759,0.7901450586639537,0.9842270143120188,0.7254146012376328,0.8269542239366463,0.9762261875692956,0.0765965416333713,0.9659357289588326,0.950692068036024,0.9623200618471224,0.1652361437481084,0.1686477443603039,1,random_data_class_1_7_20240919_215236
0.9872343916954324,0.3850852980003866,0.9457854304853748,0.7926327052295273,0.1748785301166692,0.4855375919873811,0.4393480236181146,0.4986214439352531,0.5814730212986359,0.9762640001244928,0.94868657814274,0.0606672666026153,0.9873997789137656,0.9869443774803996,0.8707119580355083,0.9331312260731296,1,random_data_class_1_156_20240920_155441
0.9441936596389576,0.9480651700206936,0.490191103797358,0.2057304424804739,0.3866759460016237,0.7901450586639537,0.9984016601031216,0.3418264544274509,0.5315241823519847,0.8978029763293728,0.972248897323826,0.9858415091263252,0.996712480189671,0.9855121743270012,0.732733394409208,0.0878386393379394,1,random_data_class_1_398_20240922_010006
0.9473778254561542,0.8003212973438779,0.1591297783244337,0.8048421744665321,0.7444902184727097,0.7901450586639537,0.9877340518619098,0.823523350770298,0.9945907962480914,0.4231512133410518,0.9571007599468956,0.9143759013073564,0.9929885713228838,0.9837137121067128,0.8705425398642711,0.7721663578065111,1,random_data_class_1_673_20240923_200439
0.9680931262943384,0.4111520240512717,0.2232245800237458,0.6895927238973094,0.8651270024595807,0.9926782118796597,0.9842270143120188,0.7254146012376328,0.7841690689806556,0.990496434956534,0.0868384138636903,0.9638720064869124,0.9419896958689522,0.9623200618471224,0.5915027846872347,0.7881319794907642,1,random_data_class_1_70_20240919_003020
0.5878185058832335,0.9991657489567884,0.9715165897515944,0.5699746200353097,0.9938430838836316,0.8400059676539011,0.959310015953475,0.761570477199671,0.9787606228335486,0.69083833418557,0.3362382397526987,0.953177659577828,0.4295523438717072,0.7839240920810162,0.872554073680099,0.5791726991426626,1,random_data_class_1_16_20240906_102757
0.8587229757402333,0.620079625931335,0.98566412904409,0.1823012893513195,0.9267594363300236,0.7972207513374515,0.9956010735743548,0.9492006377489626,0.4767760408404276,0.995851625642635,0.7203961204082338,0.9039444186507882,0.9998369757886336,0.978755459945579,0.2619983352064051,0.718355367599131,1,random_data_class_1_824_20240925_001525
0.9776621511479012,0.4385217358872363,0.2324782743656455,0.6895927238973094,0.9458598678859804,0.9926782118796597,0.9842270143120188,0.8004192608275633,0.8460287367733188,0.9895905000132532,0.0744988173216592,0.9642120975657964,0.9485864863480992,0.9623200618471224,0.1818119717509412,0.0287968261643947,1,random_data_class_1_83_20240904_222031
0.8587229757402333,0.6210342898356599,0.9920465660332324,0.1823012893513195,0.9458598678859804,0.6073280296869387,0.9956010735743548,0.9492006377489626,0.4684980232117859,0.9977583775384348,0.7181459113214368,0.8994449193469546,0.9998369757886336,0.978755459945579,0.3123160298182463,0.8819741061217149,1,random_data_class_1_774_20240924_172536
0.9904256150561558,0.4135794687814768,0.9521555199961156,0.7926327052295273,0.1768017270740577,0.5569993680151863,0.4225399536179046,0.4106405841555612,0.5710014317145202,0.9678061862411586,0.9570300380470592,0.0437928285397182,0.98827813980098,0.9869443774803996,0.3876285370273064,0.6228955833273115,1,random_data_class_1_170_20240919_233809
0.9124093749153664,0.9527558866204504,0.4653827830518507,0.2057304424804739,0.3270147878845612,0.7480724512563635,0.9980441473057384,0.3069003862049462,0.5232426429790162,0.7186934622152794,0.9683819951308752,0.986396149793924,0.9990138898905214,0.9855121743270012,0.7759963066705937,0.3827620531383732,1,random_data_class_1_261_20240921_074737
0.8650101366499232,0.6045195354709701,0.9632872143856108,0.1517397766497962,0.8240695879548099,0.6202204157777258,0.9926143305411272,0.9609831966694716,0.3805691112283619,0.9996453279717564,0.7481808150558191,0.8968025382596453,0.9997629436674572,0.978755459945579,0.3004452072671014,0.3814869456248451,1,random_data_class_1_50_20240919_120625
0.9856388534116516,0.1828550111843642,0.850876397146358,0.7772087075816745,0.925765912460218,0.0091562946986671,0.443632848647608,0.9456819738641824,0.6021788298118415,0.2269497895040207,0.9976509461122788,0.9647731864213968,0.9771339942426038,0.9826231231519302,0.5580288609173417,0.3643205007578141,1,random_data_class_1_355_20240921_181637
0.9872343916954324,0.4097942034460992,0.2083918487147739,0.6895927238973094,0.7686701830114949,0.8543801521964186,0.9842270143120188,0.7254146012376328,0.8308222678058528,0.9708672361452164,0.0863570876989554,0.968103004417942,0.9547608318955424,0.9623200618471224,0.2111838936745,0.3580597651811915,1,random_data_class_1_116_20240920_100433
0.9124093749153664,0.9503502185985429,0.4225459533528533,0.2358735402750015,0.4897772991670857,0.5945566641517186,0.9961191275140464,0.5119529838934743,0.4920528614354632,0.8313338488276092,0.9723147944964484,0.9845364363874703,0.9990138898905214,0.9855121743270012,0.5310573682892891,0.5771049308335763,1,random_data_class_1_1266_20240928_031925
0.9235205725636842,0.8118975494543345,0.1579472437641784,0.8048421744665321,0.7377138824519238,0.9707190119976746,0.962460064303534,0.9246761941479766,0.9874343610047224,0.2190269431358222,0.958975060827547,0.9077343499884608,0.9873997789137656,0.9837137121067128,0.8122316023289005,0.630172849653796,1,random_data_class_1_472_20240922_120629
0.988829981037238,0.9899048413678136,0.5809482189102626,0.9616722395324222,0.2562330889842375,0.6397787993134862,0.5087393658055851,0.989463419366879,0.7816884414360981,0.8475699394152987,0.3549790811216423,0.8531543086817257,0.9557481067530398,0.9485864863480992,0.7076049174587061,0.2416899578484914,1,random_data_class_1_413_20240922_032004
0.9171693485712876,0.9737228962893149,0.4260257437845267,0.2057304424804739,0.5024388877682122,0.6073280296869387,0.9936769017858412,0.1979063710485812,0.7182519660966394,0.8219869901006757,0.9482775210032772,0.9876278133211004,0.998831696772578,0.9857578144369556,0.9573267048580094,0.951461025916136,1,random_data_class_1_290_20240921_104547
0.972877150702318,0.3829908993356597,0.1848400797805548,0.8074200210680659,0.9036946669209724,0.5819094438689294,0.9678357425683974,0.6607875766028007,0.8334148489278053,0.9926833262110136,0.0751810998533893,0.9724229650900412,0.9453401947855332,0.9623200618471224,0.6839785228342423,0.629638241421701,1,random_data_class_1_962_20240926_031038
0.9776621511479012,0.9881689381449204,0.6198938575318775,0.9616722395324222,0.2758083881246677,0.8688028353193417,0.5237155088730259,0.9821310810280794,0.8076742916521996,0.824903902099813,0.3608940209787416,0.8608319122294271,0.9623200618471224,0.9485864863480992,0.0377516683659345,0.3267894213705935,1,random_data_class_1_516_20240922_175444
0.9569351642432204,0.9894698121035376,0.5754774476068281,0.9616722395324222,0.4237632819694384,0.3540098392683376,0.4930614854675236,0.9788050170620264,0.6835647757420915,0.9171064381052516,0.3116433952428559,0.8663766192919877,0.9729336893281646,0.9485864863480992,0.9200045777423436,0.4621534607457295,1,random_data_class_1_34_20240904_141623
0.9952127213588718,0.4215653585884149,0.2247477378860831,0.6895927238973094,0.9097497754905014,0.8688028353193417,0.987783302981768,0.8004192608275633,0.8416777797531145,0.9787091646975792,0.076926052664963,0.9661638337442174,0.9595764420006256,0.9623200618471224,0.1235900440045431,0.8868496130966862,1,random_data_class_1_25_20240904_134140
0.9952127213588718,0.4003220050510711,0.9649043751716448,0.7926327052295273,0.1554189032529817,0.4140884519482039,0.4225399536179046,0.4337145855095307,0.5313026795849589,0.9728826433208324,0.951400539115044,0.0461374758235318,0.9855121743270012,0.9869443774803996,0.9992935826370132,0.3557040514376584,1,random_data_class_1_58_20240919_123839
0.926698039592901,0.9531310350045464,0.4389257821233595,0.2057304424804739,0.3551135105477092,0.9707190119976746,0.9961191275140464,0.4263730277964854,0.5619693074665996,0.720558419785587,0.9713295187782776,0.9878668923173182,0.9982331514966496,0.9855121743270012,0.8080903366693072,0.1946992692325927,1,random_data_class_1_89_20240920_061526
0.9346467134571772,0.9761873463947998,0.4330361617707108,0.2057304424804739,0.4663648172598569,0.5693893799496703,0.9961191275140464,0.2745551298288343,0.8069670869448069,0.8084763386691365,0.964467374222577,0.9895607489399972,0.9976964807883368,0.9857578144369556,0.0583283229512767,0.3915200432321365,1,random_data_class_1_52_20240918_225634
0.8650101366499232,0.6077994392065015,0.9632872143856108,0.1517397766497962,0.8521799907524481,0.5029254012644649,0.99351548207883,0.9609831966694716,0.3774009926938668,0.998474639756885,0.7533158057423366,0.8939860840657703,0.9997629436674572,0.978755459945579,0.3388711921643132,0.3156838555594127,1,random_data_class_1_16_20240919_100516
0.920344325445942,0.9535285726980668,0.406533125097208,0.2358735402750015,0.2191750750753205,0.4572958480055562,0.9936769017858412,0.4232944248100402,0.5160955125890281,0.8571306508277315,0.9657421798244548,0.9823605527548374,0.9986240509679888,0.9855121743270012,0.2753548348219002,0.6516971621144951,1,random_data_class_1_1049_20240926_151033
